district,week_start,outflows
Qardho,2022-09-19,339
Qardho,2022-09-26,403
Qardho,2022-10-03,386
Qardho,2022-10-10,206
Qardho,2022-10-17,6209
Qardho,2022-10-24,5425
Qardho,2022-10-31,305
Qardho,2022-11-07,87
Qardho,2022-11-14,62
Qardho,2022-11-21,203
Qardho,2022-11-28,254
Qardho,2022-12-05,702
Qardho,2022-12-12,238
Qardho,2023-02-27,145
Qardho,2023-03-06,101
Qardho,2023-03-20,17
Qardho,2023-03-27,4
Qardho,2023-04-03,51
Qardho,2023-04-10,77
Qardho,2023-04-24,46
Qardho,2023-05-01,408
Qardho,2023-05-08,214
Qardho,2023-05-15,15
Qardho,2023-05-22,177
Qardho,2023-05-29,245
Qardho,2023-06-05,225
Qardho,2023-06-12,126
Qardho,2023-06-26,118
Qardho,2023-07-03,46
Qardho,2023-07-10,127
Qardho,2023-07-17,86
Qardho,2023-07-24,82
Qoryooley,2017-01-02,57
Qoryooley,2017-01-16,42
Qoryooley,2017-01-23,31
Qoryooley,2017-01-30,114
Qoryooley,2017-02-13,43
Qoryooley,2017-02-20,2021
Qoryooley,2017-02-27,19
Qoryooley,2017-03-06,59
Qoryooley,2017-03-13,666
Qoryooley,2017-03-20,3281
Qoryooley,2017-03-27,218
Qoryooley,2017-04-03,528
Qoryooley,2017-04-10,102
Qoryooley,2017-04-17,5653
Qoryooley,2017-04-24,402
Qoryooley,2017-05-08,453
Qoryooley,2017-05-15,672
Qoryooley,2017-06-12,240
Qoryooley,2017-07-17,144
Qoryooley,2017-07-24,516
Qoryooley,2017-08-21,2100
Qoryooley,2017-09-04,270
Qoryooley,2017-09-18,4421
Qoryooley,2017-09-25,20
Qoryooley,2017-10-02,2278
Qoryooley,2017-10-09,1210
Qoryooley,2017-10-16,492
Qoryooley,2017-10-23,305
Qoryooley,2017-10-30,973
Qoryooley,2017-11-06,427
Qoryooley,2017-11-13,27
Qoryooley,2017-11-20,29
Qoryooley,2017-11-27,131
Qoryooley,2017-12-11,61
Qoryooley,2017-12-18,228
Qoryooley,2017-12-25,548
Qoryooley,2018-01-01,156
Qoryooley,2018-01-08,130
Qoryooley,2018-01-15,269
Qoryooley,2018-01-22,506
Qoryooley,2018-01-29,829
Qoryooley,2018-02-05,588
Qoryooley,2018-02-12,1234
Qoryooley,2018-02-19,136
Qoryooley,2018-02-26,65
Qoryooley,2018-03-05,1851
Qoryooley,2018-03-12,323
Qoryooley,2018-03-26,188
Qoryooley,2018-04-02,466
Qoryooley,2018-04-09,212
Qoryooley,2018-04-16,1381
Qoryooley,2018-04-23,631
Qoryooley,2018-04-30,550
Qoryooley,2018-05-07,258
Qoryooley,2018-05-14,3129
Qoryooley,2018-05-21,246
Qoryooley,2018-05-28,22
Qoryooley,2018-06-04,120
Qoryooley,2018-06-11,234
Qoryooley,2018-06-18,276
Qoryooley,2018-06-25,1073
Qoryooley,2018-07-02,639
Qoryooley,2018-07-09,568
Qoryooley,2018-07-16,33
Qoryooley,2018-07-23,835
Qoryooley,2018-07-30,1773
Qoryooley,2018-08-06,2542
Qoryooley,2018-08-13,3911
Qoryooley,2018-08-20,6963
Qoryooley,2018-08-27,3883
Qoryooley,2018-09-03,945
Qoryooley,2018-09-10,3037
Qoryooley,2018-09-17,499
Qoryooley,2018-09-24,1827
Qoryooley,2018-10-01,1246
Qoryooley,2018-10-08,114
Qoryooley,2018-10-15,143
Qoryooley,2018-10-22,260
Qoryooley,2018-10-29,388
Qoryooley,2018-11-05,102
Qoryooley,2018-11-19,12
Qoryooley,2018-11-26,111
Qoryooley,2018-12-03,70
Qoryooley,2018-12-10,138
Qoryooley,2018-12-17,17
Qoryooley,2018-12-24,20
Qoryooley,2019-01-14,24
Qoryooley,2019-01-21,704
Qoryooley,2019-01-28,495
Qoryooley,2019-02-04,174
Qoryooley,2019-02-11,233
Qoryooley,2019-02-18,158
Qoryooley,2019-02-25,731
Qoryooley,2019-03-04,543
Qoryooley,2019-03-11,630
Qoryooley,2019-03-18,190
Qoryooley,2019-03-25,206
Qoryooley,2019-04-01,100
Qoryooley,2019-04-08,198
Qoryooley,2019-04-15,284
Qoryooley,2019-04-22,357
Qoryooley,2019-04-29,73
Qoryooley,2019-05-06,355
Qoryooley,2019-05-13,265
Qoryooley,2019-05-20,11
Qoryooley,2019-05-27,462
Qoryooley,2019-06-03,220
Qoryooley,2019-06-10,18
Qoryooley,2019-06-17,134
Qoryooley,2019-06-24,793
Qoryooley,2019-07-01,198
Qoryooley,2019-07-08,66
Qoryooley,2019-07-15,511
Qoryooley,2019-07-22,361
Qoryooley,2019-07-29,148
Qoryooley,2019-08-05,36
Qoryooley,2019-08-12,34
Qoryooley,2019-08-19,25
Qoryooley,2019-08-26,360
Qoryooley,2019-09-02,34
Qoryooley,2019-09-09,19
Qoryooley,2019-09-16,2714
Qoryooley,2019-09-23,354
Qoryooley,2019-09-30,189
Qoryooley,2019-10-07,74
Qoryooley,2019-10-14,77
Qoryooley,2019-10-21,90
Qoryooley,2019-10-28,48
Qoryooley,2019-11-04,59
Qoryooley,2019-11-11,67
Qoryooley,2019-11-18,39
Qoryooley,2019-11-25,116
Qoryooley,2019-12-02,45
Qoryooley,2019-12-09,486
Qoryooley,2019-12-16,15
Qoryooley,2019-12-23,246
Qoryooley,2019-12-30,407
Qoryooley,2020-01-06,98
Qoryooley,2020-01-13,46
Qoryooley,2020-01-20,22
Qoryooley,2020-01-27,93
Qoryooley,2020-02-03,151
Qoryooley,2020-02-10,206
Qoryooley,2020-02-17,263
Qoryooley,2020-02-24,360
Qoryooley,2020-03-02,149
Qoryooley,2020-03-09,202
Qoryooley,2020-03-16,238
Qoryooley,2020-03-23,244
