district,week_start,battles,explosions,strategic_dev,viol_civ
Baydhaba,2022-06-06,5.0,0.0,2.0,1.0
Baydhaba,2022-06-13,4.0,2.0,0.0,0.0
Baydhaba,2022-06-20,5.0,0.0,0.0,2.0
Baydhaba,2022-06-27,1.0,1.0,0.0,2.0
Baydhaba,2022-07-04,2.0,0.0,0.0,0.0
Baydhaba,2022-07-11,0.0,1.0,0.0,0.0
Baydhaba,2022-07-18,1.0,0.0,0.0,1.0
Baydhaba,2022-07-25,2.0,1.0,0.0,0.0
Baydhaba,2022-08-01,2.0,1.0,0.0,1.0
Baydhaba,2022-08-08,3.0,1.0,0.0,0.0
Baydhaba,2022-08-15,6.0,0.0,0.0,0.0
Baydhaba,2022-08-22,2.0,3.0,0.0,1.0
Baydhaba,2022-08-29,5.0,2.0,0.0,0.0
Baydhaba,2022-09-05,5.0,1.0,0.0,0.0
Baydhaba,2022-09-12,4.0,0.0,0.0,0.0
Baydhaba,2022-09-19,3.0,1.0,9.0,0.0
Baydhaba,2022-09-26,3.0,1.0,0.0,1.0
Baydhaba,2022-10-03,2.0,2.0,1.0,0.0
Baydhaba,2022-10-10,1.0,0.0,0.0,0.0
Baydhaba,2022-10-17,0.0,1.0,1.0,0.0
Baydhaba,2022-10-31,1.0,0.0,0.0,0.0
Baydhaba,2022-11-07,0.0,0.0,2.0,0.0
Baydhaba,2022-11-14,0.0,1.0,0.0,0.0
Baydhaba,2022-11-21,5.0,1.0,0.0,0.0
Baydhaba,2022-11-28,4.0,1.0,2.0,0.0
Baydhaba,2022-12-05,1.0,0.0,0.0,0.0
Baydhaba,2022-12-12,2.0,2.0,3.0,1.0
Baydhaba,2022-12-19,2.0,1.0,0.0,0.0
Baydhaba,2022-12-26,2.0,1.0,1.0,1.0
Baydhaba,2023-01-02,4.0,0.0,0.0,0.0
Baydhaba,2023-01-09,3.0,2.0,0.0,0.0
Baydhaba,2023-01-16,7.0,1.0,0.0,0.0
Baydhaba,2023-01-23,5.0,0.0,1.0,1.0
Baydhaba,2023-02-06,0.0,1.0,0.0,0.0
Baydhaba,2023-02-13,1.0,2.0,0.0,0.0
Baydhaba,2023-02-20,2.0,0.0,1.0,0.0
Baydhaba,2023-02-27,4.0,0.0,0.0,1.0
Baydhaba,2023-03-06,3.0,1.0,0.0,0.0
Baydhaba,2023-03-13,1.0,1.0,0.0,0.0
Baydhaba,2023-03-27,4.0,0.0,0.0,0.0
Baydhaba,2023-04-03,7.0,2.0,0.0,0.0
Baydhaba,2023-04-10,2.0,0.0,5.0,0.0
Baydhaba,2023-04-17,5.0,0.0,0.0,1.0
Baydhaba,2023-05-01,1.0,0.0,0.0,0.0
Baydhaba,2023-05-08,1.0,0.0,0.0,0.0
Baydhaba,2023-05-15,8.0,0.0,0.0,0.0
Baydhaba,2023-05-22,0.0,1.0,0.0,0.0
Baydhaba,2023-05-29,1.0,0.0,0.0,1.0
Baydhaba,2023-06-05,0.0,1.0,0.0,0.0
Baydhaba,2023-06-12,5.0,0.0,0.0,0.0
Baydhaba,2023-06-19,0.0,0.0,0.0,1.0
Baydhaba,2023-06-26,1.0,0.0,1.0,1.0
Baydhaba,2023-07-03,3.0,1.0,0.0,0.0
Baydhaba,2023-07-10,2.0,1.0,2.0,0.0
Baydhaba,2023-07-17,6.0,1.0,0.0,0.0
Baydhaba,2023-07-24,7.0,3.0,1.0,0.0
Belet Weyne,2017-01-02,1.0,0.0,0.0,0.0
Belet Weyne,2017-01-09,1.0,1.0,0.0,2.0
Belet Weyne,2017-01-16,1.0,0.0,0.0,0.0
Belet Weyne,2017-01-23,1.0,3.0,0.0,1.0
Belet Weyne,2017-01-30,0.0,0.0,1.0,1.0
Belet Weyne,2017-02-06,1.0,1.0,1.0,0.0
Belet Weyne,2017-02-13,1.0,4.0,0.0,0.0
Belet Weyne,2017-02-20,0.0,0.0,0.0,1.0
Belet Weyne,2017-03-06,1.0,0.0,0.0,0.0
Belet Weyne,2017-03-13,0.0,0.0,0.0,2.0
Belet Weyne,2017-03-27,0.0,1.0,0.0,0.0
Belet Weyne,2017-04-03,0.0,0.0,1.0,1.0
Belet Weyne,2017-04-10,1.0,0.0,0.0,0.0
Belet Weyne,2017-04-17,1.0,0.0,0.0,3.0
Belet Weyne,2017-04-24,2.0,0.0,0.0,1.0
Belet Weyne,2017-05-01,1.0,0.0,0.0,0.0
Belet Weyne,2017-05-08,0.0,1.0,0.0,3.0
Belet Weyne,2017-05-15,4.0,0.0,1.0,1.0
Belet Weyne,2017-05-22,1.0,0.0,0.0,1.0
Belet Weyne,2017-05-29,0.0,0.0,1.0,0.0
Belet Weyne,2017-06-05,2.0,0.0,0.0,0.0
Belet Weyne,2017-06-12,6.0,0.0,0.0,1.0
Belet Weyne,2017-06-19,1.0,1.0,0.0,0.0
Belet Weyne,2017-07-03,1.0,0.0,0.0,0.0
Belet Weyne,2017-07-10,1.0,0.0,0.0,1.0
Belet Weyne,2017-07-17,2.0,0.0,0.0,5.0
Belet Weyne,2017-07-24,1.0,0.0,0.0,0.0
Belet Weyne,2017-08-07,1.0,0.0,0.0,2.0
Belet Weyne,2017-08-14,0.0,0.0,0.0,2.0
Belet Weyne,2017-08-21,3.0,0.0,0.0,0.0
Belet Weyne,2017-08-28,1.0,1.0,0.0,0.0
Belet Weyne,2017-09-04,0.0,1.0,0.0,1.0
Belet Weyne,2017-09-11,3.0,0.0,0.0,1.0
Belet Weyne,2017-09-18,1.0,0.0,0.0,3.0
Belet Weyne,2017-09-25,1.0,0.0,1.0,0.0
Belet Weyne,2017-10-02,1.0,1.0,0.0,3.0
Belet Weyne,2017-10-09,0.0,0.0,1.0,2.0
Belet Weyne,2017-10-16,2.0,0.0,1.0,0.0
Belet Weyne,2017-10-23,1.0,1.0,0.0,0.0
Belet Weyne,2017-10-30,1.0,0.0,0.0,2.0
Belet Weyne,2017-11-06,0.0,1.0,0.0,0.0
Belet Weyne,2017-11-13,0.0,0.0,0.0,1.0
Belet Weyne,2017-11-20,1.0,0.0,1.0,1.0
Belet Weyne,2017-11-27,6.0,0.0,1.0,1.0
Belet Weyne,2017-12-04,2.0,2.0,1.0,1.0
Belet Weyne,2017-12-18,1.0,0.0,0.0,0.0
Belet Weyne,2018-01-08,5.0,3.0,0.0,0.0
Belet Weyne,2018-01-15,1.0,0.0,0.0,0.0
Belet Weyne,2018-01-22,3.0,0.0,0.0,4.0
Belet Weyne,2018-01-29,2.0,1.0,0.0,3.0
Belet Weyne,2018-02-05,5.0,1.0,2.0,1.0
Belet Weyne,2018-02-12,1.0,0.0,0.0,0.0
Belet Weyne,2018-02-19,0.0,0.0,0.0,1.0
Belet Weyne,2018-02-26,1.0,0.0,0.0,0.0
Belet Weyne,2018-03-05,1.0,0.0,0.0,3.0
Belet Weyne,2018-03-12,1.0,0.0,0.0,0.0
Belet Weyne,2018-03-19,4.0,0.0,0.0,0.0
Belet Weyne,2018-03-26,3.0,1.0,0.0,0.0
Belet Weyne,2018-04-02,0.0,1.0,0.0,1.0
Belet Weyne,2018-04-09,2.0,0.0,0.0,0.0
Belet Weyne,2018-04-16,2.0,0.0,0.0,2.0
Belet Weyne,2018-05-07,0.0,1.0,0.0,0.0
Belet Weyne,2018-05-14,0.0,0.0,0.0,1.0
Belet Weyne,2018-05-21,2.0,0.0,0.0,0.0
Belet Weyne,2018-05-28,0.0,0.0,0.0,1.0
Belet Weyne,2018-06-04,0.0,1.0,0.0,0.0
Belet Weyne,2018-06-11,2.0,0.0,0.0,0.0
Belet Weyne,2018-06-25,0.0,0.0,0.0,3.0
Belet Weyne,2018-07-02,2.0,0.0,0.0,0.0
Belet Weyne,2018-07-09,2.0,0.0,0.0,1.0
Belet Weyne,2018-07-16,2.0,0.0,0.0,1.0
Belet Weyne,2018-07-23,0.0,1.0,0.0,1.0
Belet Weyne,2018-08-06,0.0,0.0,0.0,1.0
Belet Weyne,2018-08-13,1.0,0.0,0.0,0.0
Belet Weyne,2018-08-20,1.0,0.0,0.0,1.0
Belet Weyne,2018-08-27,1.0,0.0,0.0,1.0
Belet Weyne,2018-09-03,1.0,0.0,0.0,0.0
Belet Weyne,2018-09-10,0.0,1.0,0.0,0.0
Belet Weyne,2018-09-17,4.0,0.0,0.0,1.0
Belet Weyne,2018-09-24,2.0,1.0,0.0,1.0
Belet Weyne,2018-10-01,2.0,0.0,0.0,0.0
Belet Weyne,2018-10-22,1.0,2.0,0.0,2.0
Belet Weyne,2018-10-29,0.0,1.0,0.0,0.0
Belet Weyne,2018-11-12,1.0,0.0,0.0,1.0
Belet Weyne,2018-11-26,1.0,0.0,0.0,1.0
Belet Weyne,2018-12-10,1.0,0.0,0.0,1.0
Belet Weyne,2018-12-17,4.0,1.0,1.0,0.0
Belet Weyne,2018-12-24,0.0,1.0,0.0,0.0
Belet Weyne,2018-12-31,1.0,3.0,0.0,0.0
Belet Weyne,2019-01-14,0.0,1.0,0.0,0.0
Belet Weyne,2019-01-28,0.0,4.0,0.0,1.0
Belet Weyne,2019-02-04,0.0,0.0,0.0,2.0
Belet Weyne,2019-02-11,0.0,1.0,0.0,1.0
Belet Weyne,2019-02-18,2.0,1.0,0.0,0.0
Belet Weyne,2019-02-25,1.0,6.0,0.0,0.0
Belet Weyne,2019-03-04,1.0,0.0,0.0,0.0
Belet Weyne,2019-03-11,0.0,0.0,0.0,1.0
Belet Weyne,2019-03-18,1.0,0.0,0.0,0.0
Belet Weyne,2019-03-25,0.0,1.0,0.0,0.0
Belet Weyne,2019-04-08,0.0,1.0,0.0,0.0
Belet Weyne,2019-04-15,1.0,0.0,0.0,1.0
Belet Weyne,2019-04-29,2.0,0.0,0.0,1.0
Belet Weyne,2019-05-06,1.0,0.0,0.0,0.0
Belet Weyne,2019-05-27,0.0,1.0,0.0,0.0
Belet Weyne,2019-06-03,0.0,1.0,0.0,0.0
Belet Weyne,2019-06-10,1.0,1.0,2.0,0.0
Belet Weyne,2019-06-17,2.0,0.0,0.0,1.0
Belet Weyne,2019-06-24,2.0,0.0,0.0,1.0
Belet Weyne,2019-07-01,0.0,0.0,1.0,2.0
Belet Weyne,2019-07-08,0.0,0.0,0.0,1.0
Belet Weyne,2019-07-15,1.0,0.0,0.0,0.0
Belet Weyne,2019-07-29,1.0,0.0,0.0,1.0
Belet Weyne,2019-08-05,1.0,0.0,0.0,0.0
Belet Weyne,2019-08-12,0.0,1.0,0.0,0.0
Belet Weyne,2019-08-19,1.0,0.0,0.0,0.0
Belet Weyne,2019-08-26,1.0,0.0,0.0,0.0
Belet Weyne,2019-09-09,2.0,0.0,0.0,1.0
Belet Weyne,2019-09-23,0.0,0.0,0.0,3.0
Belet Weyne,2019-09-30,2.0,0.0,0.0,0.0
Belet Weyne,2019-10-14,1.0,0.0,0.0,0.0
Belet Weyne,2019-10-21,0.0,0.0,0.0,1.0
Belet Weyne,2019-10-28,1.0,0.0,1.0,0.0
Belet Weyne,2019-11-04,2.0,0.0,0.0,1.0
Belet Weyne,2019-11-11,1.0,0.0,0.0,1.0
Belet Weyne,2019-11-25,1.0,0.0,0.0,0.0
Belet Weyne,2019-12-09,2.0,0.0,0.0,1.0
Belet Weyne,2019-12-16,2.0,0.0,0.0,0.0
Belet Weyne,2019-12-23,1.0,0.0,0.0,1.0
Belet Weyne,2019-12-30,0.0,0.0,0.0,2.0
Belet Weyne,2020-01-06,1.0,0.0,0.0,1.0
Belet Weyne,2020-01-13,1.0,0.0,0.0,0.0
Belet Weyne,2020-01-20,2.0,0.0,0.0,1.0
Belet Weyne,2020-01-27,0.0,0.0,1.0,0.0
Belet Weyne,2020-02-03,1.0,0.0,0.0,0.0
Belet Weyne,2020-02-10,2.0,1.0,0.0,1.0
Belet Weyne,2020-02-17,0.0,1.0,0.0,1.0
Belet Weyne,2020-02-24,2.0,0.0,0.0,1.0
Belet Weyne,2020-03-02,2.0,0.0,1.0,0.0
Belet Weyne,2020-03-09,0.0,1.0,1.0,1.0
Belet Weyne,2020-03-23,1.0,0.0,0.0,0.0
Belet Weyne,2020-04-06,1.0,0.0,0.0,1.0
Belet Weyne,2020-04-13,1.0,0.0,0.0,1.0
Belet Weyne,2020-04-27,0.0,1.0,0.0,0.0
Belet Weyne,2020-05-04,1.0,0.0,0.0,1.0
Belet Weyne,2020-05-11,1.0,0.0,0.0,0.0
Belet Weyne,2020-05-25,1.0,0.0,0.0,0.0
Belet Weyne,2020-06-01,1.0,1.0,0.0,4.0
Belet Weyne,2020-06-08,0.0,1.0,0.0,0.0
Belet Weyne,2020-06-15,3.0,1.0,0.0,4.0
Belet Weyne,2020-06-22,1.0,1.0,0.0,0.0
Belet Weyne,2020-06-29,1.0,0.0,0.0,2.0
Belet Weyne,2020-07-13,0.0,0.0,0.0,1.0
Belet Weyne,2020-07-20,3.0,0.0,0.0,1.0
Belet Weyne,2020-07-27,1.0,0.0,0.0,0.0
Belet Weyne,2020-08-03,0.0,0.0,0.0,1.0
Belet Weyne,2020-08-10,0.0,1.0,0.0,2.0
Belet Weyne,2020-08-17,0.0,2.0,0.0,0.0
Belet Weyne,2020-08-24,1.0,0.0,1.0,0.0
Belet Weyne,2020-08-31,3.0,0.0,0.0,1.0
Belet Weyne,2020-09-07,0.0,0.0,0.0,1.0
Belet Weyne,2020-09-14,1.0,2.0,0.0,0.0
Belet Weyne,2020-09-21,1.0,0.0,0.0,0.0
Belet Weyne,2020-09-28,0.0,1.0,0.0,1.0
Belet Weyne,2020-10-12,2.0,1.0,0.0,0.0
Belet Weyne,2020-10-19,1.0,0.0,0.0,0.0
Belet Weyne,2020-10-26,1.0,0.0,0.0,0.0
Belet Weyne,2020-11-02,0.0,1.0,0.0,0.0
Belet Weyne,2020-11-16,2.0,0.0,0.0,2.0
Belet Weyne,2020-11-23,4.0,2.0,0.0,2.0
Belet Weyne,2020-11-30,2.0,0.0,0.0,0.0
Belet Weyne,2020-12-07,1.0,0.0,0.0,0.0
Belet Weyne,2020-12-14,2.0,1.0,0.0,0.0
Belet Weyne,2020-12-21,3.0,0.0,0.0,0.0
Belet Weyne,2020-12-28,3.0,0.0,0.0,1.0
Belet Weyne,2021-01-04,2.0,0.0,0.0,0.0
Belet Weyne,2021-01-11,1.0,0.0,0.0,2.0
Belet Weyne,2021-01-18,0.0,0.0,0.0,1.0
Belet Weyne,2021-01-25,1.0,0.0,0.0,0.0
Belet Weyne,2021-02-01,4.0,0.0,0.0,0.0
Belet Weyne,2021-02-08,1.0,0.0,0.0,0.0
Belet Weyne,2021-02-22,1.0,1.0,0.0,1.0
Belet Weyne,2021-03-08,1.0,0.0,0.0,0.0
Belet Weyne,2021-03-22,0.0,1.0,0.0,0.0
Belet Weyne,2021-03-29,1.0,0.0,0.0,0.0
Belet Weyne,2021-04-12,2.0,0.0,0.0,1.0
Belet Weyne,2021-04-19,1.0,0.0,0.0,2.0
Belet Weyne,2021-04-26,0.0,0.0,0.0,1.0
Belet Weyne,2021-05-03,4.0,1.0,0.0,1.0
Belet Weyne,2021-05-10,3.0,0.0,0.0,0.0
Belet Weyne,2021-05-17,2.0,0.0,0.0,0.0
Belet Weyne,2021-05-31,1.0,1.0,0.0,2.0
Belet Weyne,2021-06-07,0.0,1.0,0.0,1.0
Belet Weyne,2021-06-14,0.0,0.0,0.0,1.0
Belet Weyne,2021-06-21,1.0,0.0,0.0,3.0
Belet Weyne,2021-06-28,1.0,0.0,0.0,0.0
Belet Weyne,2021-07-12,2.0,0.0,0.0,0.0
Belet Weyne,2021-07-26,4.0,1.0,1.0,1.0
Belet Weyne,2021-08-02,0.0,0.0,0.0,2.0
Belet Weyne,2021-08-09,0.0,1.0,0.0,1.0
Belet Weyne,2021-08-16,1.0,0.0,0.0,1.0
Belet Weyne,2021-08-23,2.0,0.0,0.0,1.0
Belet Weyne,2021-08-30,2.0,0.0,0.0,3.0
Belet Weyne,2021-09-06,2.0,1.0,0.0,2.0
Belet Weyne,2021-09-27,0.0,0.0,1.0,0.0
Belet Weyne,2021-10-04,0.0,1.0,0.0,0.0
Belet Weyne,2021-10-11,0.0,1.0,0.0,0.0
Belet Weyne,2021-10-18,1.0,0.0,0.0,1.0
Belet Weyne,2021-11-01,0.0,1.0,0.0,0.0
Belet Weyne,2021-11-08,0.0,1.0,0.0,0.0
Belet Weyne,2021-11-15,1.0,1.0,0.0,1.0
Belet Weyne,2021-11-22,0.0,1.0,0.0,1.0
Belet Weyne,2021-11-29,0.0,2.0,0.0,0.0
Belet Weyne,2021-12-06,0.0,3.0,1.0,0.0
Belet Weyne,2021-12-13,1.0,1.0,0.0,3.0
Belet Weyne,2021-12-20,1.0,0.0,0.0,4.0
Belet Weyne,2021-12-27,2.0,1.0,0.0,0.0
Belet Weyne,2022-01-03,1.0,0.0,0.0,1.0
Belet Weyne,2022-01-10,4.0,0.0,0.0,0.0
Belet Weyne,2022-01-17,1.0,3.0,0.0,0.0
Belet Weyne,2022-01-24,3.0,0.0,1.0,0.0
Belet Weyne,2022-01-31,1.0,2.0,0.0,1.0
Belet Weyne,2022-02-07,0.0,0.0,0.0,1.0
Belet Weyne,2022-02-14,1.0,2.0,1.0,0.0
Belet Weyne,2022-02-28,2.0,0.0,0.0,1.0
Belet Weyne,2022-03-07,2.0,0.0,1.0,0.0
Belet Weyne,2022-03-14,2.0,0.0,0.0,0.0
Belet Weyne,2022-03-21,2.0,2.0,1.0,0.0
Belet Weyne,2022-03-28,0.0,0.0,1.0,0.0
Belet Weyne,2022-04-04,1.0,0.0,0.0,0.0
Belet Weyne,2022-04-11,1.0,0.0,0.0,1.0
Belet Weyne,2022-04-18,2.0,1.0,1.0,1.0
Belet Weyne,2022-05-02,1.0,0.0,0.0,3.0
Belet Weyne,2022-05-09,1.0,0.0,0.0,1.0
Belet Weyne,2022-05-16,3.0,1.0,3.0,0.0
Belet Weyne,2022-05-23,0.0,0.0,0.0,1.0
Belet Weyne,2022-05-30,1.0,0.0,0.0,0.0
Belet Weyne,2022-06-06,1.0,0.0,0.0,0.0
Belet Weyne,2022-06-13,5.0,0.0,1.0,0.0
Belet Weyne,2022-06-27,3.0,2.0,0.0,0.0
Belet Weyne,2022-07-04,3.0,0.0,0.0,0.0
Belet Weyne,2022-07-11,1.0,0.0,1.0,0.0
Belet Weyne,2022-07-18,1.0,0.0,0.0,0.0
Belet Weyne,2022-07-25,0.0,2.0,0.0,0.0
Belet Weyne,2022-08-01,1.0,8.0,0.0,1.0
Belet Weyne,2022-08-08,4.0,3.0,1.0,1.0
Belet Weyne,2022-08-15,6.0,0.0,0.0,0.0
Belet Weyne,2022-08-22,2.0,0.0,8.0,0.0
Belet Weyne,2022-08-29,3.0,0.0,3.0,2.0
Belet Weyne,2022-09-05,2.0,7.0,1.0,0.0
Belet Weyne,2022-09-12,3.0,2.0,1.0,0.0
Belet Weyne,2022-09-19,1.0,3.0,2.0,0.0
Belet Weyne,2022-09-26,2.0,2.0,0.0,0.0
Belet Weyne,2022-10-03,2.0,2.0,1.0,1.0
Belet Weyne,2022-10-10,2.0,0.0,0.0,0.0
Belet Weyne,2022-10-17,3.0,1.0,1.0,0.0
Belet Weyne,2022-10-24,1.0,0.0,0.0,1.0
Belet Weyne,2022-10-31,2.0,0.0,0.0,1.0
Belet Weyne,2022-11-07,1.0,1.0,1.0,0.0
Belet Weyne,2022-11-14,1.0,0.0,4.0,0.0
Belet Weyne,2022-11-21,1.0,0.0,0.0,0.0
Belet Weyne,2022-11-28,1.0,0.0,0.0,0.0
Belet Weyne,2022-12-05,2.0,0.0,0.0,0.0
Belet Weyne,2022-12-12,1.0,0.0,0.0,1.0
Belet Weyne,2022-12-19,1.0,0.0,1.0,1.0
Belet Weyne,2022-12-26,1.0,1.0,0.0,0.0
Belet Weyne,2023-01-02,3.0,2.0,2.0,2.0
Belet Weyne,2023-01-09,3.0,1.0,0.0,0.0
Belet Weyne,2023-01-16,3.0,2.0,0.0,0.0
Belet Weyne,2023-01-23,3.0,2.0,1.0,7.0
Belet Weyne,2023-01-30,5.0,2.0,1.0,0.0
Belet Weyne,2023-02-06,0.0,1.0,0.0,3.0
Belet Weyne,2023-02-13,2.0,1.0,0.0,1.0
Belet Weyne,2023-02-20,1.0,1.0,0.0,1.0
Belet Weyne,2023-02-27,1.0,1.0,1.0,2.0
Belet Weyne,2023-03-06,0.0,4.0,0.0,1.0
Belet Weyne,2023-03-13,0.0,1.0,0.0,3.0
Belet Weyne,2023-03-20,0.0,0.0,1.0,0.0
Belet Weyne,2023-03-27,2.0,3.0,0.0,0.0
Belet Weyne,2023-04-03,1.0,3.0,4.0,0.0
Belet Weyne,2023-04-10,0.0,1.0,0.0,0.0
Belet Weyne,2023-04-17,2.0,0.0,3.0,1.0
Belet Weyne,2023-04-24,2.0,1.0,0.0,2.0
Belet Weyne,2023-05-01,5.0,1.0,5.0,4.0
Belet Weyne,2023-05-15,0.0,0.0,0.0,1.0
Belet Weyne,2023-05-22,2.0,1.0,0.0,1.0
Belet Weyne,2023-06-05,0.0,0.0,0.0,2.0
Belet Weyne,2023-06-12,0.0,0.0,4.0,0.0
Belet Weyne,2023-06-19,3.0,1.0,2.0,0.0
Belet Weyne,2023-07-03,3.0,0.0,1.0,0.0
Belet Weyne,2023-07-17,1.0,0.0,0.0,0.0
Belet Weyne,2023-07-24,1.0,2.0,1.0,0.0
Belet Xaawo,2017-01-09,1.0,1.0,0.0,0.0
Belet Xaawo,2017-01-16,1.0,2.0,0.0,0.0
Belet Xaawo,2017-02-27,0.0,1.0,0.0,0.0
Belet Xaawo,2017-04-03,0.0,0.0,0.0,1.0
Belet Xaawo,2017-04-24,0.0,0.0,1.0,0.0
Belet Xaawo,2017-05-08,1.0,0.0,0.0,0.0
Belet Xaawo,2017-05-15,0.0,1.0,0.0,0.0
Belet Xaawo,2017-06-12,1.0,0.0,0.0,0.0
Belet Xaawo,2017-07-03,0.0,0.0,0.0,1.0
Belet Xaawo,2017-07-24,1.0,0.0,0.0,0.0
Belet Xaawo,2017-08-21,1.0,0.0,0.0,0.0
Belet Xaawo,2017-08-28,1.0,0.0,0.0,0.0
Belet Xaawo,2017-09-11,2.0,2.0,0.0,1.0
Belet Xaawo,2017-09-18,3.0,0.0,1.0,0.0
Belet Xaawo,2018-01-22,0.0,0.0,1.0,0.0
Belet Xaawo,2018-05-14,1.0,0.0,0.0,0.0
Belet Xaawo,2018-06-11,0.0,1.0,0.0,0.0
Belet Xaawo,2018-06-18,0.0,1.0,0.0,0.0
Belet Xaawo,2018-07-16,1.0,0.0,0.0,0.0
Belet Xaawo,2018-07-23,0.0,0.0,0.0,1.0
Belet Xaawo,2018-08-06,0.0,1.0,0.0,0.0
Belet Xaawo,2018-08-13,0.0,1.0,0.0,0.0
Belet Xaawo,2018-09-17,1.0,0.0,0.0,0.0
Belet Xaawo,2018-10-08,0.0,1.0,0.0,0.0
Belet Xaawo,2018-10-15,0.0,1.0,0.0,0.0
Belet Xaawo,2018-10-22,0.0,0.0,0.0,1.0
Belet Xaawo,2018-11-05,0.0,1.0,0.0,1.0
Belet Xaawo,2018-11-19,1.0,0.0,0.0,1.0
Belet Xaawo,2018-12-03,1.0,0.0,0.0,0.0
Belet Xaawo,2018-12-24,0.0,0.0,0.0,1.0
Belet Xaawo,2019-01-07,1.0,0.0,0.0,0.0
Belet Xaawo,2019-04-08,0.0,0.0,0.0,1.0
Belet Xaawo,2019-04-15,1.0,0.0,0.0,1.0
Belet Xaawo,2019-05-06,1.0,0.0,0.0,0.0
Belet Xaawo,2019-06-17,0.0,1.0,0.0,0.0
Belet Xaawo,2019-09-09,0.0,0.0,0.0,1.0
Belet Xaawo,2019-10-14,0.0,0.0,0.0,1.0
Belet Xaawo,2019-12-02,1.0,0.0,0.0,0.0
Belet Xaawo,2020-01-27,0.0,0.0,0.0,1.0
Belet Xaawo,2020-02-03,1.0,1.0,1.0,0.0
Belet Xaawo,2020-02-17,1.0,0.0,0.0,0.0
Belet Xaawo,2020-02-24,1.0,0.0,0.0,0.0
Belet Xaawo,2020-03-02,1.0,0.0,0.0,0.0
Belet Xaawo,2020-03-09,1.0,0.0,0.0,0.0
Belet Xaawo,2020-04-20,1.0,0.0,0.0,0.0
Belet Xaawo,2020-06-01,0.0,0.0,0.0,1.0
Belet Xaawo,2020-06-08,1.0,0.0,0.0,0.0
Belet Xaawo,2020-08-17,1.0,1.0,0.0,1.0
Belet Xaawo,2020-08-31,1.0,0.0,0.0,0.0
Belet Xaawo,2020-09-07,3.0,0.0,0.0,0.0
Belet Xaawo,2020-09-21,1.0,0.0,0.0,0.0
Belet Xaawo,2020-09-28,1.0,2.0,0.0,0.0
Belet Xaawo,2020-10-05,0.0,2.0,0.0,0.0
Belet Xaawo,2020-10-19,1.0,0.0,0.0,0.0
Belet Xaawo,2020-12-14,0.0,0.0,1.0,0.0
Belet Xaawo,2020-12-21,0.0,1.0,0.0,0.0
Belet Xaawo,2020-12-28,0.0,0.0,0.0,1.0
Belet Xaawo,2021-01-18,1.0,0.0,0.0,0.0
Belet Xaawo,2021-01-25,1.0,0.0,0.0,0.0
Belet Xaawo,2021-02-01,1.0,0.0,0.0,0.0
Belet Xaawo,2021-03-15,0.0,0.0,0.0,1.0
Belet Xaawo,2021-03-29,1.0,0.0,0.0,1.0
Belet Xaawo,2021-05-10,1.0,0.0,0.0,0.0
Belet Xaawo,2021-05-31,0.0,0.0,0.0,1.0
Belet Xaawo,2021-08-16,1.0,0.0,0.0,0.0
Belet Xaawo,2021-09-13,1.0,0.0,0.0,1.0
Belet Xaawo,2021-10-04,0.0,0.0,0.0,1.0
Belet Xaawo,2021-11-22,0.0,0.0,0.0,2.0
Belet Xaawo,2022-01-03,1.0,0.0,0.0,0.0
Belet Xaawo,2022-02-07,1.0,0.0,0.0,0.0
Belet Xaawo,2022-03-21,0.0,0.0,0.0,1.0
Belet Xaawo,2022-06-13,0.0,1.0,0.0,0.0
Belet Xaawo,2022-06-20,0.0,1.0,0.0,1.0
Belet Xaawo,2022-08-15,1.0,0.0,0.0,0.0
Belet Xaawo,2022-09-19,1.0,0.0,0.0,0.0
Belet Xaawo,2022-09-26,0.0,1.0,0.0,0.0
Belet Xaawo,2022-10-10,0.0,1.0,0.0,0.0
Belet Xaawo,2022-10-24,1.0,0.0,0.0,0.0
Belet Xaawo,2023-01-16,0.0,1.0,0.0,0.0
Belet Xaawo,2023-02-13,0.0,2.0,0.0,0.0
Belet Xaawo,2023-02-27,0.0,0.0,0.0,1.0
Belet Xaawo,2023-05-22,1.0,0.0,0.0,0.0
Berbera,2017-04-24,1.0,0.0,0.0,0.0
Berbera,2017-06-05,0.0,0.0,0.0,1.0
Berbera,2018-03-19,1.0,0.0,0.0,0.0
Berbera,2018-05-07,0.0,0.0,1.0,0.0
Berbera,2019-01-21,1.0,0.0,0.0,0.0
Berbera,2019-07-01,0.0,0.0,0.0,1.0
Berbera,2020-06-29,1.0,0.0,0.0,0.0
Berbera,2020-07-06,1.0,0.0,0.0,0.0
Berbera,2020-12-28,0.0,1.0,0.0,0.0
Borama,2017-09-25,2.0,0.0,0.0,0.0
Borama,2019-07-15,1.0,0.0,0.0,0.0
Borama,2019-09-16,1.0,0.0,0.0,0.0
Borama,2019-10-21,1.0,0.0,0.0,0.0
Borama,2019-10-28,1.0,0.0,0.0,0.0
Borama,2019-11-11,1.0,0.0,0.0,0.0
Borama,2020-01-20,1.0,0.0,0.0,0.0
Borama,2020-04-13,2.0,0.0,0.0,0.0
Borama,2020-08-31,0.0,2.0,0.0,0.0
Borama,2020-09-14,1.0,0.0,0.0,0.0
Borama,2021-06-21,0.0,0.0,1.0,0.0
Borama,2022-01-10,0.0,0.0,0.0,1.0
Borama,2022-01-24,1.0,0.0,0.0,0.0
Borama,2022-03-21,1.0,0.0,0.0,0.0
